id_review,review,title,Suma de score,Suma de service,platform,id_nick
R102410,"Las hamburguesas son muy ricas. Probamos una que venía con queso y tocino, y son tan ligeras para comer que ni bien terminas ya estás pensando en volver (no se sienten grasosas como otras hamburguesas).Lo interesante de este lugar es que prácticamente todo es preparado por ellos mismos (el pan, las bebidas gaseosas, etc) y son de los mismos dueños del Sweet & Salad, lo que es ideal por si vas con niños puedes pedir las hamburguesas desde ahi (mientras que comen sus postres o helados).",Muy buenas hamburguesas,5,65999,tripadvisor,lejandrabd
R102411,Las hamburguesas son increíbles además de una buena variedad de salsas para acompañarlas. Los chicos que atienden son muy amables con la gente que va y se nota que es un negocio familiar por el ambiente que se tiene ahí. Definitivamente volveré a ir.,Excelente comida y genial trato,5,65999,tripadvisor,osé Luis G
R102412,"De las mejores hamburguesas que en probado en Lima, excelente la presentación y el sabor. Solicite una hamburguesa royal y me fascino, te viene con papas fritas al costado.",Muy buena,5,65999,tripadvisor,iancarlo H
R102413,"Sanguchería de estilo europeo, de toque alemán diría yo, encuentras bebidas naturales como una soda natural de manzana: ""Apfelschorle"", pequeño pero bueno para probar otras tendencias, aun se paga sólo en efectivo,",buena propuesta,5,65999,tripadvisor,et A
R102414,Gran li'l hoyo de la pared. El servicio era rápido y hamburguesas son simple y deliciosa. Sin duda volveremos.,Gran hamburguesa,4,65999,tripadvisor,ustin F
R102415,"Este pequeño restaurante fue inaugurado recientemente por el propietario de un café encantador (dulce y ensalada) a la vuelta de la esquina. Aunque el ambiente es diferente, ambos restaurantes comparten una refinada decoración que muestra la atención al detalle.La oferta incluye 5 diferentes hamburguesas, salchipapas, salchichas alemanas, las bebidas típicas alemanas y dos bebidas especiales. Para mí, ya que un alemán fue divertido para encontrar un lugar en Lima que ofrece ""Apfelschorle"". Lo que hace que el restaurante especial es que casi todo es casero (el pan, la carne, muchas salsas, las patatas fritas, las bebidas especiales). Creo que no tengo que decir que el resultado es excepcional!El servicio también es genial, el lugar está gestionado por los jóvenes, que están abiertos para una pequeña charla con sus clientes, y el ambiente es muy relajado.Consejo especial: tomar un asiento en la cafetería, que es más grande y más cómoda y pedir sus hamburguesas allí!",hamburguesas caseras,5,65999,tripadvisor,athalie H
R102465,"Mal servicio. Pedi un chaufa de quinua, había muchos empleados sin hacer nada y nadie preparaba mi plato. Al final se demoraron mas de 10 minutos. Pedi que me devolvieran mi plata (S/34 para un menu no es barato). Se demoraron y ni siquiera pidieron disculpas. Nunca mas regreao",Pésimo servicio,1,61043,tripadvisor,uillermod133
R102466,"He pedido un par de veces delivery de Pickadeli y siempre he quedado sorprendida por lo rico que son los platos. Me encanta que sus envases sean ecológicos y me parece que la relación de precio y calidad es muy buena. Si tienes antojo de algo saludable, este es el point.",Recomiendo el delivery,5,61043,tripadvisor,ariYaCar
R102467,"Pedí por delivery una ensalada pero me di con la grata sorpresa de la impecable presentación, la ensalada rica, las salsas igual de buenas, todos sus envases ecológicos y varios detalles muy simpáticos.",Una ensalada deliciosa,5,61043,tripadvisor,osarioAlomia
R102468,"El Chaufa de Quinua, simplemente ultra delicioso, quinua, saborizada con salsa oriental, pollo en trozos, tortilla trozada, con verdura oriental de holantao, germinado de frijol chino, ajonjolí, y extra salsa balsámica.La Lasagna de Berenjenas, es una extra delicia, berenjenas en rodajas, con rayadura de zanahoria, salsa de tomate y gratinado con queso mozarellaEl quiche de Quinua, en masa integral, relleno de quinua multicolor, champiñones, fina cebolla americana caramelizada, y queso gouda gratinado, totalmente creativo y nutritivo.El crujiente de manzana, de masa integral, relleno con dulce de manzanas, y optando en capa superior de crujiente crumble, con dulzor naturalEl Vegan cinnamon Rolll, enrollado de horneado de masa integral con canela, ghee, panela, de textura crujiente, y con trazos de frosting ligeramente dulce.El Carrot Cake, es de masa integral con zanahorias, de textura muy consistente y con frosting natural",Veggie y Healthy Foods,4,61043,tripadvisor,enryTenorioGallegos
R102469,"Vinimos contentos el Domingo a almorzar en familia 3:30 y no nos atendieron, en todas las aplicaciones decían que estaban abiertos, y no nos atendieron, salió el supuesto administrador a dar explicaciones, y no nos atendieron, pedí el libro de reclamaciones y no lo dieron, increíble en conclusión pase al frente y almorzamos en KROUGHNUTS",Desastrosa atención,1,61043,tripadvisor,abriel S
R102470,"Hoy fui al local de Miraflores con mi esposa por un ranking de postresy quede sorprendido para mal, el sabor y calidad de lo que comimos de medio para abajo.Pedimos el crocante de manzana y no tenían, pedimos el carrot cake y tampoco tenían; así que pedimos lo siguiente:Snicker artesanal 3/10Detox 6/10Emoliente caliente 4/10 demasiado dulcePie de pecanas 3/10 excesivo dulcePanqueque fit 3/10 masa demasiado dura, gruesa y sin sabor.",De medio para abajo,2,61043,tripadvisor,uguzcueto
R102471,"Entré a este lugar porque necesitaba hacer un poco de tiempo para una reunión. Mi idea era tomar un café, pero la señorita que me atendió me sugirió opciones tanto dulces como saladas para acompañar y terminé disfrutando su consejo. El lugar me pareció muy relajado para disfrutar un cafe, poder conectarte a internet y trabajar. Aparte, de estar bien atendido y con personal amable.",Ambiente relajado y buen cafe.,5,61043,tripadvisor,etoarg
R102472,Hoy fui por primera vez y pedí un Chaufa de quinua ... estuvo muy rico y encima es saludable y no es nada caro :),"Saludable, rico y accesible",4,61043,tripadvisor,eng B
R102473,"Me encanto la comida sana y deliciosa. Y algo rescatar es el trato del personal A1 eso es muy importante algunos locales se olvidan que tienen competencia, y que la atención y elección adecuada de personal es muy importante. Primero que cumplan con el feeling del local y conozca su carta. recomendado",Comida saludable y atención excelente,5,61043,tripadvisor,arolyneb535
R102474,"Primera vez que almorzaba allí. Ya había ido antes con mi esposo a tomar desayuno y me encantó.No estoy acostumbrada a comer este tipo de comida. Así que pedí una ensalada de quinua con pollo, zanahoria y queso parmesano....ah....y bastante hojas de espinaca. Con salsa de pesto. A pesar que me gustó mucho....por la tarde se me aflojó el estómago no se si debido a la salsa o no sé. Supongo que será por falta de costumbre.La atención es muy buena... todos son muy amables...tendré que regresar y probar otros platos.",muy bueno,4,61043,tripadvisor,uani V
R102475,"Comida súper rica y saludable !!Mi hija escogió una ensalada deliciosa y el resto de la familia optamos por las lasañas, realmente muy recomendables. Los tés riquísimos.La atención fue un poco lenta, probablemente podrían mejorar ese aspecto y el tema de q las mesas son demasiado pequeñas.Pero definitivamente es un restaurant para volver y disfrutar de su excelente comida y ambiente.",Almuerzo Cumpleañero,5,61043,tripadvisor,osioneto
R102476,"Era la primera vez en este lugar. Llegamos a él por una serie de recomendaciones por parte de varios youtubers que siempre hablaron muy bien del lugar, de manera genuina claro.El personal muy amable. Te dan la bienvenida y te explican cada uno de los productos. Además de la carta, te cuenta que tienen chaufa de quinua, ya dicho plato no figura en la carta.Pedimos un bowl de Quinua con pollo. Además de la Quinua, tiene espinaca, zanahoria y queso parmesano. Todo se acompaña con aliño de pesto. Porción muy generosa y rica. Todo muy fresco. Hay promoción con una limonada por 22.90.Pedimos también un fish bowl. Una delicia estilo japonés: salmón, salsa oriental, arroz integral, palta, pepino japonés y ajonjolí negro. Propuesta fresca, saludable y en cantidades precisas.Para cerrar, un crocante de manzana. Calentito, en el punto exacto de azúcar. Espero volver pronto para probar otras deliciosas propuesta de la carta. Sin culpa claro.",Comida saludable y sabrosa,4,61043,tripadvisor,uisVargas24
R102477,"cuando trabajaba cerca almorzaba ahí por lo menos 2 veces a la semana (o más). puedes armar tu propia ensalada, los quiches son muy ricos y la torta de chocolate...es una de las mejores que he probado (el keke de zanahoria y el de plátano son buenísimos también). la atención es de primera, todos son muy amables y hasta ahora siempre han sabido recomendarme algo cuando no sabía qué pedir. un almuerzo rico, saludable y a un súper precio (creo que tienen varias opciones de combos además)",la torta de chocolate es espectacular!!!,5,61043,tripadvisor,rbr527
R102478,"Es uno de los mejores lugares para comer algo realmente sano y rico. La comida se prepara teniendo en cuenta una alimentación balanceada, hay de todo, es sano y con excelente sabor! Vegetarianos, Veganos y todos en general pueden encontrar una opción para comer buenazo en Pickadeli.Recomendable al 100%",Sabor Saludable,5,61043,tripadvisor,ose luis m
R102479,"Muy buen lugar, un concepto diferente dentro de la corriente de comida sana. Todo muy rico y muy recomendable. El servicio es muy bueno y la ubicacion comoda.",Comida sana,5,61043,tripadvisor,870VKricardoc
R102480,"Fui con un grupo grande, nos jugó en contra por que el local es pequeño y no cuenta con mesas de más de cuatro. Por otro lado, la comida estuvo increíble, todas pedimos opciones veganas (recomiendo la hamburguesa de lentejas!) y finalizamos con una torta de chocolate que estuvo buenísima! Totalmente recomendable!!",Excelente opción para ensaladas!!,5,61043,tripadvisor,ucaballerog
R102481,"El nombre juega sutilmente invitandonos a entrar, la carta esta muy bien pensada para quien busca comer sano y no sólo ensaldas, mi favorito es el sándwich de hummus, elige comer bie!!",Una excelente y sana opción para almorzar vs un fast food!!!,5,61043,tripadvisor,614RGrafaeld
R102482,La comida era increíble! Muchas deliciosas elegir sólo una opción era difícil! Buenas vibraciones y gran trabajadores/propietario. Debes ir. Vegetarianos,Recogida en este deli,5,61043,tripadvisor,ailz101
R102496,"Realmente mi familia y yo estamos enamorados de la comida y excelente atencion de la Barra Fusion Marabato. Su calidad indiscutible, excelente trato, apegados a protocolo durante pandemia, y sobretodo, la excelente comida tal como la causa de camote rellena de pulpa de cangrejo con salsa de mariscos es indiscutiblemnte maravillosa. Todos los platos de su carta son deliciosos y con un sabor increible. Me encanta y seguire llendo, o pidiendo delivery. Sobretodo no cambia su calidad en años.",Lo mejor en barra fusion!,5,149366,tripadvisor,ariC1425
R102497,"Muy buena la comida y los precios a la calidad de sus productos muy interesantes, vale la pena tenerlo como primera opción",Excelente lugar,5,149366,tripadvisor,aimemC7919BP
R102498,"Hace unas semanas acaban de agregar unos platos adicionalmente a los de siempre .... y nuevamente acertaron ... siempre con la buena sazon , higiene y los insumos frescos ... los precios se mantienen al alcance de todos ... hay que aprovechar las cosas buenas y naturales que nos ofrece la vida ... UN CORDIAL SALUDO A LOS CHICOS DE MARABATO ...",RENOVAR ES VIVIR ...!!!,5,149366,tripadvisor,umberto P
R102499,Las barras fusion con base en comida marina están muy de moda y Marabato ofrece buena opción de combinaciones marinas y de menú a buen precio y calidad.. El único inconveniente en este tipo de barras es que debes llegar temprano por el poco aforo.. Por lo demás excelente valor calidad vs precio,Buena comida y buen precio,5,149366,tripadvisor,ERUdanielc
R102500,"Un lugar excelente ... como hay pocos ...hasta los platos del menu son una delicia , ellos no escatiman para ofrecernos lo mejro ... ademas una amable y calida atencion ,un lugar tranquilo ,y no demoran ..los jovenes de la cocina muy educados y amables saludan a todos ... y los precios adecuados para el tiempo ... te sientes entre patas ... Provecho ... FELICITACIONES MARABATO ...!!!","Ubicacion , estacionamiento , lugar tranquilo y seguro...",5,149366,tripadvisor,umberto P
R102501,"Local pequeño, pero hacen rico ceviche y arroz con mariscos, no me gusto demasiado la leche de tigre pero lo demas rico y económico.",Bueno para almorzar,5,149366,tripadvisor,andritahm
R102502,"este local queda a media cuadra de mi trabajo. Lo he visto varias veces pero no me animaba a entrar. Cada vez hay más gente así que me decidí a ir. Buena sazón a precios accesibles. Las raciones son pequeñas, pero el sabor lo justifica.",Excelente opción a medio día,5,149366,tripadvisor,ravellerWorker_Peru
R1025026,"El sabor es rico y si se come en salón sirven regular papas. Está pendiente con el mantenimiento del local a pesar que pararon por la pandemia le falta mantenimiento básicos como las puertas de los baños, papelera, pintado de pared.Otro detalle es el trato de personal que te lleva a las mesas, capacitación de atención al cliente.","",3,284087,googleplaces,102006449844880192830
R1025027,"Tuvimos que hacer cola para poder entrar. Nos ubicaron en una mesa en el segundo piso, era un ambiente espacioso así que la distancia con las otras mesas era buena. La atención fue rápida considerando que todas las mesas de la zona donde estabamos estaban ocupadas.","",4,284087,googleplaces,113952318228845717351
R1025028,La exquisiteces del sabor del pollo.,"",5,284087,googleplaces,114423902202628049657
R1025029,El más rico pollo que he probado. Fui a pedir para llevar y no demoraron. Muy cordial atención,"",5,284087,googleplaces,106554224475811966477
R102503,Un excelente e ideal lugar para disfrutar de la mejor comida marina y fusión peruana...visite y saldrá encantado de lo familiar y acogedor rincón Peruano...un extraordinario enclave del buen sabor!!!,SABOR Y MODERNIDAD HECHO UN DELEITE...TODO UN MAR DE DELICIAS CON LA MEJOR COMIDA PARA LA FAMILIA,5,108315,tripadvisor,ictor m
R1025030,Lo visité por primera vez. Creo que cada vez sirven menos papitas🙈Espero puedan sensibilizar a los colaboradores sobre mejoras de la calidez de la atención.,"",3,284087,googleplaces,115359968085633803078
